order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
13240,46749,prior,16,4,10,8
13241,31046,test,9,5,8,30
13246,48890,prior,30,3,18,0
13247,18664,prior,7,0,10,21
13248,62255,train,12,6,11,14
13251,31816,prior,42,2,22,0
13253,35868,prior,8,3,11,7
13256,38767,prior,15,1,9,7
13257,17450,prior,25,0,10,7
13261,26714,prior,42,6,17,4
13267,56977,prior,9,3,10,7
13268,24565,prior,17,3,9,7
13269,57851,prior,48,0,16,2
13270,19227,prior,11,2,16,13
13273,54772,prior,5,3,12,30
13275,34772,prior,49,3,17,5
13277,7701,prior,25,5,21,6
13279,3242,prior,6,0,13,17
13288,49275,prior,11,0,8,30
13295,10159,prior,7,5,16,7
13299,13523,prior,18,1,10,3
13306,13649,prior,5,0,13,11
13309,1901,prior,8,1,22,30
13313,35687,prior,4,1,16,30
13318,56,train,13,1,9,6
13322,13656,prior,9,0,22,3
13324,6077,prior,11,2,8,30
13331,31606,prior,14,3,9,2
13336,48813,prior,29,2,15,5
13342,35968,prior,1,0,15,
13346,51978,prior,6,3,8,6
13350,13347,prior,11,5,17,3
13351,25440,prior,14,1,10,13
13353,17108,prior,21,3,14,10
13357,26948,prior,17,1,10,7
13362,16976,prior,4,0,22,0
13364,38464,prior,20,4,8,16
13368,37804,prior,62,0,18,3
13369,44676,prior,8,1,16,12
13377,36314,prior,5,5,14,8
13379,49608,prior,3,1,8,13
13384,60584,prior,10,6,23,9
13389,58144,prior,38,5,20,0
13391,56285,prior,20,5,7,7
13394,17740,prior,28,1,13,3
13396,14981,prior,31,1,17,7
13398,3648,prior,9,0,18,14
13399,53981,prior,59,3,20,4
13400,8076,prior,1,1,16,
13404,29283,prior,1,5,3,
13406,43252,prior,7,5,17,19
13408,47811,prior,5,0,19,21
13409,25368,prior,5,1,12,30
13416,12960,prior,17,0,9,8
13417,14303,prior,19,6,8,8
13419,36663,prior,8,1,12,11
13421,18831,prior,33,0,14,8
13427,40124,prior,5,1,15,16
13429,17544,prior,19,5,15,17
13445,33716,prior,32,2,9,30
13446,51479,prior,1,2,16,
13450,38890,prior,12,4,21,9
13451,53579,prior,3,1,19,30
13458,54915,prior,16,2,22,3
13459,6492,prior,77,2,19,3
13461,53921,prior,2,6,18,7
13462,1850,prior,46,4,12,3
13463,29430,prior,24,1,12,8
13467,29723,prior,19,1,6,19
13468,18795,train,21,4,17,18
13469,18283,prior,3,1,16,30
13479,32644,prior,6,0,15,30
13490,59190,prior,2,5,7,7
13492,21366,prior,5,3,10,20
13494,8406,prior,19,3,9,7
13497,36650,test,4,5,14,8
13501,6419,prior,10,3,1,15
13502,55099,prior,3,3,6,18
13506,33940,prior,21,2,18,8
13510,48399,prior,6,4,11,29
13512,29024,prior,9,6,11,20
13516,2033,prior,23,3,10,10
13519,41116,prior,8,1,15,6
13520,60744,prior,18,5,22,7
13525,37750,prior,7,1,9,7
13526,13073,prior,5,2,17,19
13529,61010,prior,33,5,15,8
13530,23405,prior,82,5,17,0
13531,19229,prior,1,3,21,
13533,8140,test,8,0,18,15
13537,23568,prior,19,0,13,2
13551,35560,prior,11,5,17,28
13553,44717,train,30,0,16,25
13557,29580,test,5,1,17,30
13558,38936,prior,52,0,22,0
13561,1850,prior,51,4,12,4
13564,41318,test,5,6,20,1
13573,46269,prior,3,4,12,30
13574,11344,prior,3,3,14,13
13582,52691,prior,4,5,16,13
13587,52814,prior,37,4,19,4
13588,46186,prior,57,3,8,3
13595,46087,prior,2,3,15,3
13597,54528,prior,21,1,15,9
13602,39371,prior,16,4,16,4
13607,61387,prior,3,3,18,4
13608,9801,test,9,0,13,30
13609,14634,prior,3,0,14,17
13617,40548,prior,16,6,10,19
13620,29274,prior,21,5,13,3
13623,6803,prior,30,1,12,14
13629,62610,prior,21,0,12,8
13631,37236,prior,1,1,18,
13634,47142,prior,11,6,16,12
13638,40139,prior,4,6,17,23
13641,62191,prior,51,1,11,7
13642,13354,prior,26,4,13,9
13644,39371,prior,6,1,22,21
13649,58596,prior,23,3,19,3
13656,47166,prior,4,6,16,5
13660,1632,prior,3,6,19,30
13662,43371,prior,20,3,9,5
13664,44396,prior,3,1,20,20
13666,4652,prior,6,2,20,23
13667,34794,prior,30,0,13,7
13669,1235,prior,4,1,19,1
13671,9945,prior,30,3,11,1
13673,21551,prior,28,6,17,4
13682,43968,prior,4,2,21,10
13684,17096,prior,4,0,20,12
13686,19482,prior,11,1,14,2
13689,21931,prior,8,1,7,23
13692,59134,prior,15,2,11,2
13693,2627,prior,5,4,22,6
13698,6654,prior,4,1,9,30
13700,55133,prior,2,5,21,30
13708,44101,prior,17,1,7,3
13711,39594,prior,6,1,21,7
13712,32084,prior,38,4,14,4
13718,43491,prior,54,2,12,2
13719,50037,prior,4,2,16,7
13721,36150,prior,17,4,20,8
13722,12046,prior,1,1,14,
13730,51742,prior,2,0,15,6
13731,423,prior,38,2,10,7
13732,29790,prior,7,2,14,4
13735,39821,prior,7,2,16,19
13738,50227,prior,24,0,18,2
13742,11785,prior,29,3,16,6
13752,23172,prior,6,2,11,30
13754,21389,prior,35,0,13,2
13758,14748,prior,11,2,9,8
13761,61354,prior,29,1,9,12
13762,17338,prior,3,4,15,13
13771,61575,train,15,2,16,2
13773,3634,prior,15,3,16,4
13778,52662,prior,4,2,9,9
13779,13509,prior,20,1,10,16
13789,40018,prior,12,6,9,6
13790,20008,prior,17,5,9,3
13793,10412,prior,4,2,21,0
13796,57581,prior,11,4,12,28
13799,2475,prior,10,0,18,26
13805,55370,prior,5,1,10,13
13808,41697,prior,3,0,11,3
13809,34701,prior,9,2,8,30
13813,51163,prior,28,4,11,2
13816,60959,prior,3,1,15,8
13822,8411,prior,1,4,9,
13823,61615,prior,4,3,3,13
13830,23346,prior,3,2,17,9
13833,1874,prior,12,0,15,12
13836,50790,prior,9,0,18,9
13839,62988,prior,19,3,9,3
13840,20907,prior,6,3,21,4
13845,53673,prior,16,1,9,4
13853,31127,prior,21,4,0,4
13855,15957,prior,18,6,11,14
13858,49249,prior,50,5,10,15
13859,7278,prior,14,3,8,7
13861,11574,prior,10,2,22,5
13866,47647,prior,49,0,18,3
13869,19501,prior,8,2,11,30
13878,25615,prior,8,5,15,13
13880,32427,prior,9,0,10,17
13882,9850,prior,2,5,17,30
13891,18435,prior,1,1,20,
13892,16598,train,13,1,13,30
13897,46257,prior,11,2,17,14
13899,49605,prior,13,5,18,2
13906,11337,prior,10,5,12,6
13907,36861,prior,1,6,9,
13910,38307,prior,4,2,15,22
13911,27772,prior,2,4,13,25
13913,8378,prior,2,6,13,30
13916,25685,prior,43,6,17,6
13917,4252,prior,15,0,10,13
13921,46748,prior,4,6,9,8
13925,8691,prior,2,1,17,30
13930,24085,prior,18,2,13,30
13931,53078,prior,1,0,9,
13934,23096,prior,5,6,13,4
13939,39825,prior,19,5,4,8
13948,20053,prior,5,6,8,6
13949,43318,prior,37,5,12,15
13950,45333,prior,8,5,8,7
13951,58324,prior,30,1,7,21
13956,42996,prior,62,1,13,14
13959,31389,prior,11,3,8,2
13960,7809,prior,11,4,19,17
13963,54907,prior,3,1,17,30
13964,29970,prior,16,1,15,15
13967,21356,prior,13,3,9,8
13971,34794,prior,25,0,16,7
13973,13440,prior,11,3,17,11
13974,11068,prior,24,4,8,21
13975,41043,prior,37,5,8,4
13976,28733,prior,11,0,13,7
13978,30418,prior,35,0,12,3
13979,10156,prior,26,6,17,5
13984,61288,prior,12,6,13,7
13986,34466,prior,3,4,17,7
13989,39720,prior,17,4,14,8
13991,31998,prior,2,0,14,25
13994,31988,prior,4,1,17,18
13998,49031,train,5,0,19,7
14005,51784,prior,7,6,17,17
14008,47029,prior,7,5,11,6
14010,12205,prior,55,0,5,7
14018,37533,prior,16,5,13,7
14022,30079,prior,15,6,13,30
14029,50592,prior,4,6,14,5
14030,23642,prior,6,4,17,4
14033,56187,prior,4,0,8,9
14035,47488,prior,8,2,8,11
14037,38402,prior,8,1,15,4
14042,26441,prior,29,5,21,11
14043,47640,train,70,5,12,17
14045,14421,prior,5,2,13,14
14049,16542,test,6,4,19,5
14051,25715,prior,16,2,12,8
14054,33716,train,34,2,15,19
14061,11924,prior,24,4,20,17
14062,6390,prior,4,2,12,13
14069,31669,prior,5,3,16,2
14072,10782,prior,2,5,9,12
14084,59905,prior,4,4,10,10
14088,16712,prior,27,0,17,1
14091,5010,prior,2,2,18,26
14092,13536,prior,1,6,10,
14093,1105,prior,2,5,7,8
14098,46321,test,78,0,15,7
14099,26412,prior,11,2,17,4
14107,9486,prior,35,0,0,10
14108,27584,prior,58,4,15,2
14111,45790,prior,15,4,18,11
14112,54463,prior,51,3,8,4
14116,10343,prior,6,6,0,13
14119,14029,train,5,0,17,14
14120,60820,prior,3,1,22,10
14121,53976,prior,24,5,10,3
14125,26120,prior,20,2,8,17
14127,51239,prior,4,2,13,6
14128,27295,prior,11,2,9,14
14135,23106,prior,1,6,13,
14138,41214,prior,8,4,8,16
14141,25744,prior,10,3,18,19
14145,41351,prior,39,5,18,7
14147,46880,prior,3,6,13,5
14155,20342,prior,21,4,10,6
14156,56999,prior,2,0,16,19
14159,38291,prior,13,3,15,2
14161,51967,prior,29,0,8,2
14166,39316,prior,12,5,10,10
14167,26602,prior,12,3,18,9
14168,61178,prior,4,0,23,30
14169,53587,prior,1,0,11,
14172,382,train,30,4,17,10
14175,7982,prior,18,6,12,4
14178,37654,prior,5,5,11,5
14181,32528,prior,29,0,6,3
14184,27907,prior,61,3,4,3
14194,5493,prior,7,3,10,3
14195,26130,prior,6,2,11,11
14196,17282,prior,10,0,14,8
14197,248,prior,7,1,14,2
14199,23878,prior,29,2,16,8
14201,38320,prior,13,1,16,6
14203,41634,prior,37,4,16,8
14205,24434,prior,10,0,17,6
14207,20965,prior,59,6,21,3
14214,43675,prior,30,3,10,8
14217,8806,prior,42,5,7,5
14218,41617,prior,39,2,11,6
14223,55785,prior,11,1,12,5
14226,43851,prior,20,0,18,7
14227,7105,prior,5,4,11,22
14229,37007,prior,83,6,10,2
14236,59890,prior,35,1,13,6
14239,58490,prior,20,1,9,7
14240,52153,prior,8,3,23,17
14241,17610,prior,7,3,15,10
14245,57469,prior,13,5,7,5
14246,23409,train,6,2,8,30
14255,24226,prior,1,0,9,
14259,4325,prior,25,4,12,20
14261,56513,prior,8,1,12,19
14262,43905,prior,3,1,19,6
14264,22948,prior,71,5,12,3
14266,17202,prior,50,5,17,1
14271,49934,prior,50,4,15,4
14275,43089,prior,14,4,17,9
14279,59199,prior,4,6,19,30
14287,757,train,6,0,16,30
14288,54797,prior,11,0,7,8
14291,12239,prior,27,6,12,2
14295,19963,prior,10,5,0,6
14297,15197,prior,2,1,11,30
14302,57071,prior,22,1,11,9
14307,49353,prior,6,6,12,3
14311,1828,prior,15,6,8,14
14313,2880,prior,16,2,10,5
14316,22246,prior,10,6,11,24
14318,6560,prior,3,0,14,9
14319,49808,prior,79,3,17,2
14320,40751,prior,4,1,10,5
14321,6468,prior,13,5,8,13
14325,6441,prior,1,3,12,
14326,23524,prior,7,0,9,8
14330,18270,prior,6,3,16,30
14333,30007,prior,2,4,17,4
14339,28275,prior,2,3,19,2
14341,45426,prior,14,0,10,5
14342,50679,prior,31,3,8,2
14343,45648,prior,17,0,16,15
14344,3807,prior,27,1,12,9
14350,57299,prior,17,3,16,1
14353,49405,prior,4,1,13,7
14354,8323,prior,21,1,16,3
14357,26885,prior,12,3,22,1
14360,48369,prior,56,2,17,4
14363,31121,prior,20,4,10,1
14364,7806,prior,20,2,14,9
14378,45407,prior,1,3,10,
14379,35274,prior,2,5,13,17
14385,56929,prior,3,6,12,30
14387,20280,prior,12,5,6,2
14390,21000,prior,14,5,11,4
14393,37883,prior,10,0,19,19
14394,23397,prior,21,0,12,8
14400,36,prior,10,1,18,1
14403,60183,prior,6,1,8,30
14407,10419,test,26,0,17,22
14408,31035,prior,25,0,9,7
14410,51911,prior,1,6,20,
14414,24930,prior,14,6,11,3
14416,20017,prior,39,6,7,9
14421,42116,prior,4,2,11,8
14423,41043,prior,14,1,11,6
14424,36630,prior,52,0,14,7
14434,48610,prior,6,2,9,8
14438,33334,prior,35,2,13,12
14440,24448,prior,3,0,12,30
14446,44786,prior,17,1,12,13
14447,27386,prior,2,6,9,30
14450,32820,prior,45,4,19,30
14452,22274,prior,22,2,16,1
14453,25503,test,32,3,17,30
14455,47094,prior,1,4,23,
14458,24319,prior,1,6,16,
14464,27450,prior,21,0,9,7
14468,23832,prior,44,3,7,2
14471,44136,prior,2,6,16,14
14476,56323,prior,8,6,17,25
14478,38748,prior,22,2,16,20
14482,5439,prior,3,3,10,13
14483,28320,prior,22,0,13,3
14485,44687,prior,5,5,16,30
14490,52233,prior,12,4,17,6
14494,19129,prior,1,1,15,
14498,30213,prior,6,2,19,17
14506,26030,prior,44,2,20,4
14507,49237,prior,19,1,14,3
14511,33824,prior,14,2,16,9
14513,39098,prior,11,2,8,30
14514,37322,prior,20,6,13,7
14519,5453,prior,9,0,15,13
14520,39133,prior,11,3,18,15
14521,16948,prior,3,4,4,30
14525,16581,prior,22,6,1,9
14526,30763,prior,1,6,12,
14528,27606,prior,2,6,12,7
14530,41051,prior,2,0,16,22
14534,17968,prior,44,0,15,5
14535,34667,prior,8,0,13,6
14538,4369,train,30,5,6,9
14540,3192,prior,2,3,11,30
14542,9109,prior,4,6,14,30
14544,56734,prior,5,5,20,11
14549,16298,prior,8,3,19,2
14555,59965,prior,47,1,11,1
14556,31012,prior,26,1,12,2
14557,25295,prior,2,5,10,7
14559,56330,prior,20,4,16,30
14560,41059,prior,1,1,18,
14561,18011,prior,5,2,14,5
14562,32186,prior,3,4,11,17
14563,56223,prior,7,2,19,10
14569,13476,prior,2,6,17,7
14571,14128,train,17,3,16,7
14573,38445,prior,3,1,18,1
14574,59959,prior,30,5,22,7
14575,57367,prior,31,3,9,2
14581,17166,prior,49,0,12,8
14582,51867,prior,86,1,20,1
14586,54967,prior,8,2,13,30
14587,25373,train,4,2,2,21
14589,2055,prior,52,4,18,1
14591,27679,prior,84,5,8,1
14592,27435,prior,4,1,11,30
14593,45175,prior,7,0,7,9
14596,18261,prior,2,3,10,30
14604,36271,prior,2,0,15,4
14606,13796,prior,12,4,15,10
14610,61437,prior,26,5,19,8
14613,9097,prior,28,6,19,11
14616,41931,test,10,5,17,30
14619,20731,prior,6,0,17,5
14623,11418,prior,12,5,9,5
14625,49299,prior,26,5,11,4
14626,37019,prior,26,1,19,9
14627,59161,prior,22,6,7,2
14631,61197,prior,10,6,17,28
14632,15463,prior,5,0,19,22
14637,8061,prior,27,4,20,7
14638,26861,prior,4,4,14,30
14644,59569,prior,10,5,14,13
14645,9868,prior,7,0,16,7
14652,42257,prior,20,5,10,14
14662,22357,prior,7,3,6,2
14663,5970,prior,3,2,19,9
14664,39455,prior,5,1,19,9
14666,2823,prior,7,6,11,26
14667,15461,prior,8,1,9,5
14675,10446,prior,13,1,14,8
14680,46491,prior,8,1,6,7
14682,4129,prior,12,0,10,15
14685,21560,prior,26,2,20,30
14696,59055,prior,48,0,17,5
14700,31096,prior,79,4,13,3
14707,54141,prior,1,6,19,
14708,4823,prior,10,1,14,12
14718,6808,prior,43,4,13,4
14721,47644,prior,4,4,7,1
14729,54977,test,9,4,8,5
14738,17163,prior,37,1,11,1
14739,42910,prior,18,0,14,8
14740,25576,prior,8,6,16,28
14741,32324,prior,3,0,7,5
14742,22274,prior,19,4,11,1
14746,5045,prior,2,0,12,12
14748,33481,prior,29,0,9,7
14751,15968,prior,70,3,9,3
14763,35044,prior,6,2,22,16
14768,21334,prior,3,5,11,2
14771,47608,prior,21,5,14,11
14772,54235,prior,7,5,15,3
14780,52919,prior,26,1,16,6
14790,29167,prior,16,1,16,4
14791,5387,prior,5,0,13,2
14793,46184,prior,3,4,15,1
14794,59785,prior,21,6,13,2
14799,58738,prior,6,0,9,30
14800,17684,prior,6,0,14,5
14802,47172,prior,4,2,15,2
14805,49159,prior,86,6,20,1
14806,39836,prior,4,1,11,10
14811,41783,prior,7,3,19,13
14817,1340,test,15,3,10,30
14818,6698,prior,11,0,7,14
14822,6401,prior,4,1,11,10
14823,27295,prior,12,1,14,6
14835,60835,prior,1,1,16,
14836,773,prior,9,2,18,30
14839,57621,prior,71,3,13,2
14841,59054,prior,3,2,11,1
14845,51605,prior,18,4,12,7
14848,62239,prior,24,4,8,7
14855,27672,prior,5,5,22,0
14860,24693,prior,19,1,13,4
14862,2604,prior,5,4,7,5
14864,9330,prior,26,4,14,4
14867,5543,prior,4,1,13,30
14868,4189,prior,4,0,10,28
14876,49107,prior,2,0,11,5
14877,31156,prior,22,1,21,4
14881,48361,prior,6,0,13,10
14883,4869,prior,7,6,11,2
14886,10535,prior,4,4,14,3
14891,35416,prior,39,0,11,5
14895,29176,prior,44,5,16,4
14900,45331,prior,40,5,13,6
14901,50607,prior,75,3,12,5
14903,43344,prior,13,0,12,30
14909,30079,prior,1,0,8,
14912,55066,prior,5,1,17,7
14913,51508,prior,1,6,18,
14914,47448,prior,6,5,16,5
14916,33581,prior,1,2,16,
14917,19074,prior,1,5,18,
14918,16874,prior,17,1,10,4
14919,52767,prior,7,3,10,2
14920,61321,prior,26,6,16,10
14921,45236,prior,52,4,16,5
14923,10236,prior,32,5,14,5
14926,15962,prior,18,1,11,29
14931,26897,prior,9,2,15,8
14934,14075,prior,16,3,12,3
14936,43306,test,6,3,19,30
14938,30698,prior,13,6,13,20
14942,38902,prior,2,6,21,13
14944,32581,prior,5,6,10,9
14953,21116,prior,1,6,18,
14954,7746,prior,4,3,9,21
14955,12904,prior,4,1,11,7
14957,62260,prior,23,4,14,4
14960,41662,prior,12,4,16,8
14961,7562,prior,24,3,8,7
14965,9182,prior,11,6,13,13
14967,22909,prior,21,1,8,19
14968,28173,prior,10,1,14,10
14969,54307,prior,15,3,7,1
14970,1690,train,7,0,12,30
14981,58376,prior,10,0,12,24
14982,33009,prior,2,0,13,8
14984,58202,prior,4,0,18,7
14985,6810,prior,58,3,20,3
14991,39117,prior,39,5,13,4
14995,27784,prior,2,3,12,30
14997,14260,prior,8,1,7,9
14999,53820,prior,14,1,17,9
15002,22466,prior,23,4,12,3
15006,40083,prior,43,5,13,6
15009,34104,prior,4,6,13,28
15011,17507,prior,11,3,12,3
15016,55530,train,11,6,19,30
15024,37210,prior,2,0,17,30
15026,21361,prior,3,2,11,12
15030,1246,prior,30,0,20,2
15031,57920,prior,15,6,18,13
15032,53539,prior,2,6,14,30
15033,36310,prior,59,1,11,6
15034,45013,prior,5,0,10,30
15035,57896,prior,11,5,12,7
15036,1271,prior,2,0,14,7
15037,52063,prior,2,6,9,2
15041,22373,prior,42,2,9,5
15046,56653,prior,8,2,10,8
15048,16803,prior,20,2,10,1
15060,5392,prior,30,6,14,11
15063,39982,prior,2,1,11,14
15067,34615,test,43,0,8,13
15073,21126,prior,14,0,8,12
15078,1095,prior,6,2,23,23
15081,36614,prior,23,5,10,9
15086,54861,prior,6,6,15,30
15091,17277,train,6,0,17,30
15094,38545,test,17,0,10,5
15095,34546,prior,11,3,12,30
15097,37096,prior,1,0,15,
15102,10632,prior,18,2,12,9
15104,6634,prior,37,1,18,2
15113,11726,train,7,0,18,0
15119,23122,prior,2,6,12,6
15123,25923,prior,16,2,13,4
15124,15864,prior,15,1,7,3
15130,12629,prior,6,1,11,30
15132,1679,prior,14,0,17,7
15134,7810,prior,24,4,12,12
15135,45580,prior,4,3,14,30
15142,51860,prior,5,4,7,30
15143,1531,prior,47,0,6,6
15145,44749,prior,37,1,9,6
15152,25136,prior,9,4,19,6
15158,17870,prior,44,2,10,6
15159,50730,prior,43,5,12,7
15163,29269,prior,11,0,15,9
15165,54743,prior,1,2,0,
15168,29519,train,13,1,17,25
15172,10696,prior,2,6,13,4
15173,31007,prior,4,1,11,14
15177,16444,train,4,2,18,16
15185,37609,prior,14,3,12,3
15188,15036,prior,26,4,11,9
15200,25532,prior,16,3,12,26
15202,50250,prior,69,5,14,2
15203,16879,prior,45,5,12,7
15206,13446,prior,3,1,13,22
15207,16850,prior,6,0,8,30
15212,29148,prior,22,6,16,4
15213,923,train,13,6,16,30
15216,52572,prior,54,1,11,7
15224,50710,prior,6,3,8,14
15226,36943,prior,18,6,13,6
15229,11852,prior,4,1,9,8
15240,43026,prior,2,2,20,7
15242,6463,prior,6,6,10,13
15243,59898,prior,2,1,9,14
15244,11286,prior,4,4,9,30
15245,32575,prior,11,1,13,0
15257,51263,prior,26,3,6,28
15258,14872,prior,12,6,18,23
15264,13346,prior,18,0,18,11
15265,22459,prior,7,3,14,1
15266,12856,prior,50,4,13,4
15271,62129,prior,1,0,16,
15273,31486,prior,15,0,16,7
15276,1120,prior,56,5,11,3
15278,59395,prior,4,1,11,10
15284,25472,prior,10,1,12,13
15286,7178,test,23,0,11,0
15287,54876,prior,56,2,14,2
15290,28117,prior,17,4,0,17
15292,35779,prior,2,0,16,6
15295,42792,prior,5,4,14,1
15296,29621,prior,35,5,17,3
15297,32618,prior,18,0,16,10
15298,29098,prior,29,6,16,5
15300,35286,prior,5,0,20,3
15303,45219,prior,9,4,14,8
15307,54902,prior,90,3,8,3
15311,12590,prior,1,1,18,
15312,47233,prior,14,1,12,7
15314,60156,prior,4,1,10,13
15315,28486,prior,30,6,10,2
15317,48436,prior,2,0,18,12
15329,51307,prior,2,6,19,30
15332,39726,test,4,0,17,30
15340,8931,prior,7,2,9,10
15349,28522,prior,1,1,17,
15350,57827,prior,38,3,9,9
15354,1103,prior,2,3,11,8
15355,20306,prior,65,5,10,4
15359,56799,prior,44,1,18,7
15363,62772,prior,1,6,10,
15364,41702,prior,3,1,15,5
15367,49361,train,5,6,11,27
15369,42583,prior,5,3,12,30
15374,13149,prior,31,4,22,4
15375,9065,test,4,6,13,6
15376,21026,prior,8,2,16,5
15377,39596,prior,1,4,9,
15384,19918,prior,52,3,9,7
15388,28486,prior,12,1,12,4
15389,53794,prior,3,0,15,2
15395,11141,prior,1,5,17,
15398,56587,prior,1,0,14,
15403,59604,prior,16,1,15,3
15405,47717,prior,16,1,17,26
15408,43365,prior,27,0,8,6
15413,20885,prior,22,5,12,7
15414,19626,prior,4,3,10,8
15421,37032,prior,37,2,11,8
15426,23391,prior,31,2,14,8
15427,5808,prior,7,0,10,30
15428,48502,prior,10,2,14,20
15437,51704,prior,68,1,10,2
15443,41546,prior,6,6,14,7
15446,28659,prior,2,3,20,16
15450,35651,prior,9,2,12,6
15451,14631,prior,33,2,7,11
15454,16397,prior,30,5,15,7
15456,47340,prior,43,1,13,3
15468,1373,prior,20,4,16,5
15475,2215,prior,35,4,15,1
15482,14410,prior,16,6,16,11
15483,3106,prior,14,1,11,15
15484,52561,prior,1,2,17,
15485,37393,prior,8,2,10,4
15486,8516,prior,3,0,10,3
15487,41853,prior,7,2,10,6
15493,52336,train,9,0,21,6
15494,21633,prior,10,3,9,6
15496,1778,prior,12,0,21,30
15499,61747,prior,2,1,7,30
15502,5307,prior,16,3,9,8
15503,21167,prior,23,4,18,4
15508,24135,prior,19,5,10,11
15510,43783,prior,44,2,10,1
15516,34565,prior,23,1,13,5
15518,46576,test,47,1,23,7
15520,54927,prior,2,1,10,4
15525,54724,prior,19,2,15,10
15527,62813,prior,1,3,10,
15528,21819,prior,33,6,14,6
15533,12043,prior,6,0,17,17
15536,37074,prior,7,6,12,9
15538,48308,prior,50,5,9,30
15545,21729,prior,3,0,11,8
15546,47873,prior,45,6,15,5
15552,16108,prior,3,1,19,30
15554,11828,prior,6,4,22,6
15557,6392,prior,4,4,15,3
15562,56316,prior,8,4,11,2
15563,61638,prior,2,0,11,14
15577,59709,prior,69,6,15,10
15578,41468,prior,4,2,15,8
15579,2175,prior,7,5,19,15
15580,36272,prior,30,4,15,3
15585,39216,prior,10,6,20,5
15586,12886,prior,2,3,13,7
15587,41703,prior,5,0,9,10
15588,2700,prior,14,1,7,2
15598,58009,prior,22,1,13,11
15600,34179,prior,39,1,12,7
15611,61685,prior,27,4,12,30
15612,45595,prior,74,4,15,4
15614,26325,prior,3,0,16,17
15615,55059,prior,3,2,17,12
15616,8859,prior,1,6,9,
15620,4376,prior,4,5,10,7
15621,29291,prior,1,0,11,
15624,30780,prior,26,5,9,6
15628,48049,prior,7,5,1,3
15631,28547,prior,6,3,20,15
15634,30448,prior,1,5,14,
15635,43825,prior,45,3,17,4
15638,41729,prior,2,0,15,7
15648,42622,prior,28,5,9,16
15659,60749,prior,36,0,13,2
15661,45781,prior,9,2,13,30
15662,27561,prior,3,5,13,11
15663,9902,prior,10,0,11,22
15664,7064,train,8,4,15,30
15665,14737,prior,26,5,11,7
15668,15059,prior,1,5,10,
15671,5412,prior,5,3,13,9
15672,59786,prior,8,0,20,5
15673,12662,prior,48,2,11,30
15677,53301,prior,14,5,16,5
15693,7395,train,9,3,9,17
15694,361,train,7,3,15,2
15700,30070,prior,10,0,23,13
15705,26628,prior,8,0,23,4
15706,28287,prior,5,0,12,2
15708,35181,prior,12,2,6,7
15710,44970,prior,22,2,17,6
15714,17901,prior,29,5,12,7
15716,29959,prior,3,2,8,8
15717,31770,prior,25,2,7,5
15718,49230,test,16,1,17,26
15719,51694,prior,4,2,17,10
15720,34229,prior,11,2,10,6
15721,55339,prior,6,5,15,4
15728,25397,prior,2,0,14,29
15731,9509,prior,11,1,9,4
15735,14594,prior,3,5,23,14
15737,2668,prior,6,0,11,6
15740,54467,test,6,5,15,12
15744,1617,prior,9,1,9,4
15745,24170,prior,6,6,9,12
15747,18658,prior,9,6,17,11
15748,14656,train,4,3,14,12
15750,12784,prior,18,2,18,11
15752,24742,prior,24,2,18,7
15756,21637,prior,7,4,20,4
15757,11566,prior,1,6,19,
15759,7636,prior,27,3,15,0
15760,13276,prior,22,3,14,10
15762,34933,prior,15,0,8,16
15764,59191,prior,76,2,13,2
15771,5394,prior,7,0,11,30
15772,14413,prior,13,6,16,5
15773,9382,prior,7,1,9,4
15774,30287,prior,5,6,11,11
15782,31884,prior,14,3,10,10
15786,13509,prior,16,5,11,7
15787,20610,prior,5,6,1,10
15788,7562,prior,18,2,14,5
15789,1156,prior,1,1,11,
15791,4220,prior,13,0,8,5
15794,25347,prior,51,5,13,3
15797,7497,prior,27,0,14,7
15798,4544,prior,39,6,9,7
15801,17930,prior,8,5,14,12
15804,35186,test,8,3,10,15
15806,18499,prior,5,6,9,6
15812,24576,prior,6,1,11,6
15819,800,prior,8,3,10,20
15824,45582,prior,12,4,11,13
15826,49210,prior,78,2,16,4
15828,21284,prior,34,6,16,4
15829,35662,prior,60,1,12,1
15832,44884,prior,27,0,8,4
15834,42701,prior,6,6,9,28
15839,8216,prior,4,5,14,5
15844,17778,prior,5,5,20,20
15845,9119,prior,19,0,10,5
15850,49144,prior,13,0,9,30
15854,5374,prior,7,6,7,3
15857,17538,prior,4,5,17,30
15865,8975,prior,34,5,9,7
15868,28756,prior,13,1,20,6
15870,43022,prior,15,1,15,6
15871,20283,prior,35,4,14,3
15874,36848,prior,14,3,19,5
15876,39475,prior,34,5,10,3
15879,18464,prior,5,0,0,9
15880,51272,prior,86,0,8,4
15888,59092,test,9,6,12,22
15894,7952,prior,9,1,14,18
